Evaluator,Customer,One-Way Miles,Round-Trip Miles,Drive Time (min),2026 Cost , Bonus , Total 
Bobcomb,T&K Harrington,103,206,204,$149.56 ,$225.00 ,$374.56 
Bobcomb,Tectonic Engineering Consultants,95,190,207,$137.66 ,$225.00 ,$362.66 
Bobcomb,Titanic Underground Contractors Corp. (Nga),99,198,220,$143.53 ,$225.00 ,$368.53 
Bobcomb,Tri-Mont Engineering,320,640,630,$463.75 ,$475.00 ,$938.75 
Bobcomb,Tucker Mechanical Inc,178,357,365,$258.66 ,$225.00 ,$483.66 
Bobcomb,Turner Underground Installations,248,496,460,$359.91 ,$475.00 ,$834.91 
Bobcomb,Ulc Technologies,139,277,301,$201.08 ,$225.00 ,$426.08 
Bobcomb,Unitil,331,662,654,$479.65 ,$475.00 ,$954.65 
Bobcomb,Usic (Nga),230,460,429,$333.43 ,$475.00 ,$808.43 
Bobcomb,Vermont Gas Systems,324,648,679,$469.78 ,$475.00 ,$944.78 
Bobcomb,Wdf,108,215,234,$155.91 ,$225.00 ,$380.91 
Bobcomb,Westfield Gas & Electric,232,465,446,$336.83 ,$475.00 ,$811.83 
Bobcomb,Whispering Pines Development,97,194,215,$140.94 ,$225.00 ,$365.94 
Bobcomb,Whitewater,247,494,488,$358.37 ,$475.00 ,$833.37 
Bobcomb,Wsm Construction,176,351,359,$254.52 ,$225.00 ,$479.52 
Bobcomb,Xpress Natural Gas,190,380,400,$275.38 ,$225.00 ,$500.38 
Bobcomb,Young Management & Consulting,113,225,244,$163.27 ,$225.00 ,$388.27 
Boyd,A And G Industrial Services,226,452,455,$328.00 ,$475.00 ,$803.00 
Boyd,AGI Construction,173,346,363,$251.03 ,$225.00 ,$476.03 
Boyd,Atmospheric Corrosion Specialists,14,28,44,$20.31 , $-   ,$20.31 
Boyd,Avangrid Adams Ma,141,282,341,$204.56 ,$225.00 ,$429.56 
Boyd,Avangrid East Hartford Ct,109,219,228,$158.64 ,$225.00 ,$383.64 
Boyd,Avangrid Rochester Ny,319,638,587,$462.20 ,$475.00 ,$937.20 
Boyd,Avangrid Trumbull,58,116,137,$83.90 , $-   ,$83.90 
Boyd,Bancker Construction,73,146,183,$106.07 , $-   ,$106.07 
Boyd,Barber Utilities,126,253,270,$183.26 ,$225.00 ,$408.26 
Boyd,Bay State Piping Company Inc. (NGA),210,420,418,$304.41 ,$475.00 ,$779.41 
Boyd,Berkshire Gas,128,255,301,$185.20 ,$225.00 ,$410.20 
Boyd,Bermex Inc,316,632,585,$457.92 ,$475.00 ,$932.92 
Boyd,Bond Civil Utility,209,418,413,$303.09 ,$475.00 ,$778.09 
Boyd,Burns Construction Co. (Nga),59,117,135,$85.01 , $-   ,$85.01 
Boyd,Burrows Bros Inc.,298,596,579,$431.99 ,$475.00 ,$906.99 
Boyd,C. B. Utility,73,147,166,$106.36 , $-   ,$106.36 
Boyd,Capstone Energy (Nga),377,753,696,$546.11 ,$475.00 ,"$1,021.11 "
Boyd,Centerline Utility Services,362,725,684,$525.52 ,$475.00 ,"$1,000.52 "
Boyd,Centuri,73,146,163,$105.69 , $-   ,$105.69 
Boyd,Certa Cote,67,134,178,$96.84 , $-   ,$96.84 
Boyd,Clarks Back Roads Enterprises (Nga),237,474,451,$343.90 ,$475.00 ,$818.90 
Boyd,Collins Plumbing Corp (Nga),30,59,85,$43.11 , $-   ,$43.11 
Boyd,Composite Technology & Infrastructure,109,218,216,$157.76 ,$225.00 ,$382.76 
Boyd,Con Edison (Nga),33,65,87,$47.24 , $-   ,$47.24 
Boyd,Corning Natural Gas,231,462,431,$335.17 ,$475.00 ,$810.17 
Boyd,Corrtech Corrosion Engineering,182,365,359,$264.48 ,$225.00 ,$489.48 
Boyd,D&G Contractors Inc,96,193,212,$139.83 ,$225.00 ,$364.83 
Boyd,DDS Utilities Cortland,195,390,366,$282.72 ,$225.00 ,$507.72 
Boyd,DDS Utilities West Henrietta,312,625,579,$453.07 ,$475.00 ,$928.07 
Boyd,Dekatherm,236,472,429,$342.13 ,$475.00 ,$817.13 
Boyd,Dte Vantage,221,443,429,$321.02 ,$475.00 ,$796.02 
Boyd,E. Richards Consulting,59,117,135,$85.01 , $-   ,$85.01 
Boyd,E.E. Root,178,356,344,$258.30 ,$225.00 ,$483.30 
Boyd,Elecnor Hawkeye,35,70,102,$51.02 , $-   ,$51.02 
Boyd,Encompass Pipeline,317,633,599,$459.11 ,$475.00 ,$934.11 
Boyd,Enersite Utility And Site Work Services,229,458,450,$331.77 ,$475.00 ,$806.77 
Boyd,Environmental Construction Inc,6,12,30,$8.79 , $-   ,$8.79 
Boyd,Eversource,174,348,353,$252.13 ,$225.00 ,$477.13 
Boyd,Feeney Brothers,211,422,423,$305.89 ,$475.00 ,$780.89 
Boyd,Ferreira Construction,165,330,328,$239.28 ,$225.00 ,$464.28 
Boyd,Frank Lill & Son,301,603,558,$437.07 ,$475.00 ,$912.07 
Boyd,Geary Mechanical,85,171,197,$123.79 , $-   ,$123.79 
Boyd,Gianfia Corp,21,42,62,$30.59 , $-   ,$30.59 
Boyd,GPL,177,354,375,$256.49 ,$225.00 ,$481.49 
Boyd,Grid One Solutions,142,284,290,$205.85 ,$225.00 ,$430.85 
Boyd,Grotto Plumbing Inc. (Nga),22,45,61,$32.31 , $-   ,$32.31 
Boyd,Heath Consultants (Nga),35,71,112,$51.34 , $-   ,$51.34 
Boyd,Henkels & Mccoy (Nga),114,229,237,$165.68 ,$225.00 ,$390.68 
Boyd,Holyoke Gas & Electric,143,286,295,$207.01 ,$225.00 ,$432.01 
Boyd,Infrasource (Nga),408,817,775,$592.05 ,$725.00 ,"$1,317.05 "
Boyd,Ironwood Heavy Highway,316,633,590,$458.81 ,$475.00 ,$933.81 
Boyd,J Mullen & Sons,80,160,159,$115.91 , $-   ,$115.91 
Boyd,J. F. Brennan Companies,169,339,339,$245.44 ,$225.00 ,$470.44 
Boyd,Joe Knows Energy,37,75,97,$54.18 , $-   ,$54.18 
Boyd,John Anderson Construction,355,711,706,$515.40 ,$475.00 ,$990.40 
Boyd,Js Rae,128,255,299,$185.01 ,$225.00 ,$410.01 
Boyd,Kiely Family Of Companies,82,163,182,$118.28 , $-   ,$118.28 
Boyd,Kudlic Bros.,137,275,282,$199.24 ,$225.00 ,$424.24 
Boyd,Labella Associates Dpc,313,627,580,$454.44 ,$475.00 ,$929.44 
Boyd,Laydon Industries,73,147,166,$106.40 , $-   ,$106.40 
Boyd,Ledge Creek Development Inc,363,727,674,$526.74 ,$475.00 ,"$1,001.74 "
Boyd,Liberty Underground,317,634,586,$459.75 ,$475.00 ,$934.75 
Boyd,Liberty Utilities-Ma,192,383,384,$277.94 ,$225.00 ,$502.94 
Boyd,Liberty Utilities-Ny,334,668,678,$484.59 ,$475.00 ,$959.59 
Boyd,Local 1049,79,157,194,$114.02 , $-   ,$114.02 
Boyd,Local 1298,75,150,190,$108.76 , $-   ,$108.76 
Boyd,Local 15,45,89,136,$64.61 , $-   ,$64.61 
Boyd,Local 158,120,240,226,$173.86 ,$225.00 ,$398.86 
Boyd,Local 17,33,67,90,$48.47 , $-   ,$48.47 
Boyd,Local 60,48,95,116,$69.17 , $-   ,$69.17 
Boyd,Local 731,35,70,112,$51.06 , $-   ,$51.06 
Boyd,Lospano Plumbing And Heating,29,58,85,$42.35 , $-   ,$42.35 
Boyd,Maine Natural Gas (Nga),360,721,679,$522.53 ,$475.00 ,$997.53 
Boyd,Master Plumbers Council Of The City Of New York (Mpc),41,82,116,$59.79 , $-   ,$59.79 
Boyd,Mears Construction (Nga),195,389,400,$282.37 ,$225.00 ,$507.37 
Boyd,Middleborough Gas & Electric (Nga),214,428,424,$310.66 ,$475.00 ,$785.66 
Boyd,Midway Utility,242,485,474,$351.45 ,$475.00 ,$826.45 
Boyd,Miller Pipeline,423,846,777,$613.15 ,$725.00 ,"$1,338.15 "
Boyd,Mirra Company,236,471,463,$341.64 ,$475.00 ,$816.64 
Boyd,Msr Utility Maintenance (Nga),218,436,427,$315.75 ,$475.00 ,$790.75 
Boyd,Mulcare Pipeline Solutions,37,73,96,$53.00 , $-   ,$53.00 
Boyd,Mulholland Welding & Fabrication,209,418,442,$302.72 ,$475.00 ,$777.72 
Boyd,National Field Service Corporation (Nga),33,67,90,$48.47 , $-   ,$48.47 
Boyd,National Fuel,348,696,679,$504.80 ,$475.00 ,$979.80 
Boyd,Network Infrastructure,55,109,149,$79.08 , $-   ,$79.08 
Boyd,NEUCO,242,484,474,$351.06 ,$475.00 ,$826.06 
Boyd,New Jersey Natural Gas,95,190,199,$138.05 ,$225.00 ,$363.05 
Boyd,Ng Advantage,261,523,508,$379.07 ,$475.00 ,$854.07 
Boyd,Northeast Gas Association,183,366,364,$265.65 ,$225.00 ,$490.65 
Boyd,Northeast Underground (Nga),237,474,442,$343.51 ,$475.00 ,$818.51 
Boyd,Norwich Public Utilities,129,258,274,$186.90 ,$225.00 ,$411.90 
Boyd,Npl Construction (Nga),95,190,201,$137.49 ,$225.00 ,$362.49 
Boyd,Omark Consultants,178,356,361,$257.91 ,$225.00 ,$482.91 
Boyd,Orange & Rockland Utilities,34,68,76,$48.97 , $-   ,$48.97 
Boyd,Parsons (Nga),67,133,140,$96.74 , $-   ,$96.74 
Boyd,Pcm,52,103,172,$75.00 , $-   ,$75.00 
Boyd,Pioneer Inspection,262,523,510,$379.36 ,$475.00 ,$854.36 
Boyd,Pl-Enerserv,148,295,302,$214.22 ,$225.00 ,$439.22 
Boyd,Powell Controls,218,436,432,$316.04 ,$475.00 ,$791.04 
Boyd,Power And Construction Group Inc.,314,627,589,$454.75 ,$475.00 ,$929.75 
Boyd,"Precision Pipeline Solutions, LLC (PPS)",32,64,87,$46.15 , $-   ,$46.15 
Boyd,Premier Infrastructure & Energy,79,157,194,$114.02 , $-   ,$114.02 
Boyd,Primoris Distribution Svcs (Nga),374,747,725,$541.77 ,$475.00 ,"$1,016.77 "
Boyd,Reconn,75,150,191,$109.03 , $-   ,$109.03 
Boyd,Rev Lng,225,449,439,$325.72 ,$475.00 ,$800.72 
Boyd,Rh White,164,329,328,$238.23 ,$225.00 ,$463.23 
Boyd,Rhode Island Energy,186,373,365,$270.08 ,$225.00 ,$495.08 
Boyd,Riggs Distler & Co.,296,593,590,$429.79 ,$475.00 ,$904.79 
Boyd,Riley Brothers,204,408,418,$296.15 ,$475.00 ,$771.15 
Boyd,Rj Devco,210,420,418,$304.41 ,$475.00 ,$779.41 
Boyd,Rj Forbes Painting Contractor,188,375,377,$271.96 ,$225.00 ,$496.96 
Boyd,Safeway Construction Enterprises,36,72,109,$52.37 , $-   ,$52.37 
Boyd,Sargis Associates,100,199,218,$144.46 ,$225.00 ,$369.46 
Boyd,Seaford Avenue Corp,60,120,166,$86.89 , $-   ,$86.89 
Boyd,Shaun B. Kalba Enterprises,53,107,132,$77.29 , $-   ,$77.29 
Boyd,Southern Cross (NGA),14,28,44,$20.31 , $-   ,$20.31 
Boyd,Storti Quality Services,20,40,58,$29.04 , $-   ,$29.04 
Boyd,Sullivan Trail,214,427,409,$309.65 ,$475.00 ,$784.65 
Boyd,T&K Harrington,166,331,333,$240.31 ,$225.00 ,$465.31 
Boyd,Tectonic Engineering Consultants,34,68,94,$49.47 , $-   ,$49.47 
Boyd,Titanic Underground Contractors Corp. (Nga),47,94,115,$68.34 , $-   ,$68.34 
Boyd,Tri-Mont Engineering,226,452,454,$327.73 ,$475.00 ,$802.73 
Boyd,Tucker Mechanical Inc,98,196,212,$142.32 ,$225.00 ,$367.32 
Boyd,Turner Underground Installations,316,633,591,$458.77 ,$475.00 ,$933.77 
Boyd,Ulc Technologies,67,135,173,$97.60 , $-   ,$97.60 
Boyd,Unitil,248,496,493,$359.47 ,$475.00 ,$834.47 
Boyd,Usic (Nga),298,596,560,$432.29 ,$475.00 ,$907.29 
Boyd,Vermont Gas Systems,268,535,562,$388.22 ,$475.00 ,$863.22 
Boyd,Wdf,29,57,80,$41.53 , $-   ,$41.53 
Boyd,Westfield Gas & Electric,148,295,302,$214.21 ,$225.00 ,$439.21 
Boyd,Whispering Pines Development,31,61,82,$44.41 , $-   ,$44.41 
Boyd,Whitewater,164,329,327,$238.19 ,$225.00 ,$463.19 
Boyd,Wsm Construction,95,191,206,$138.18 ,$225.00 ,$363.18 
Boyd,Xpress Natural Gas,192,385,351,$278.84 ,$225.00 ,$503.84 
Boyd,Young Management & Consulting,41,82,116,$59.79 , $-   ,$59.79 
Corbin,A And G Industrial Services,303,605,612,$438.96 ,$475.00 ,$913.96 
Corbin,AGI Construction,250,499,520,$361.99 ,$475.00 ,$836.99 
Corbin,Atmospheric Corrosion Specialists,105,210,218,$152.13 ,$225.00 ,$377.13 
Corbin,Avangrid Adams Ma,253,505,517,$366.28 ,$475.00 ,$841.28 
Corbin,Avangrid East Hartford Ct,186,372,383,$269.79 ,$225.00 ,$494.79 
Corbin,Avangrid Rochester Ny,394,787,719,$570.75 ,$475.00 ,"$1,045.75 "
Corbin,Avangrid Trumbull,135,269,292,$195.05 ,$225.00 ,$420.05 
Corbin,Bancker Construction,120,240,259,$173.65 ,$225.00 ,$398.65 
Corbin,Barber Utilities,203,406,425,$294.41 ,$475.00 ,$769.41 
Corbin,Bay State Piping Company Inc. (NGA),286,573,575,$415.37 ,$475.00 ,$890.37 
Corbin,Berkshire Gas,239,479,477,$346.93 ,$475.00 ,$821.93 
Corbin,Bermex Inc,391,781,717,$566.46 ,$475.00 ,"$1,041.46 "
Corbin,Bond Civil Utility,286,571,568,$414.23 ,$475.00 ,$889.23 
Corbin,Burns Construction Co. (Nga),135,270,292,$195.96 ,$225.00 ,$420.96 
Corbin,Burrows Bros Inc.,373,746,711,$540.54 ,$475.00 ,"$1,015.54 "
Corbin,C. B. Utility,150,300,323,$217.31 ,$225.00 ,$442.31 
Corbin,Capstone Energy (Nga),418,836,762,$605.90 ,$725.00 ,"$1,330.90 "
Corbin,Centerline Utility Services,439,878,839,$636.67 ,$725.00 ,"$1,361.67 "
Corbin,Centuri,150,299,318,$216.83 ,$225.00 ,$441.83 
Corbin,Certa Cote,123,245,272,$177.76 ,$225.00 ,$402.76 
Corbin,Clarks Back Roads Enterprises (Nga),312,624,583,$452.44 ,$475.00 ,$927.44 
Corbin,Collins Plumbing Corp (Nga),91,181,200,$131.41 ,$225.00 ,$356.41 
Corbin,Composite Technology & Infrastructure,198,395,384,$286.66 ,$225.00 ,$511.66 
Corbin,Con Edison (Nga),85,170,189,$123.19 , $-   ,$123.19 
Corbin,Corning Natural Gas,306,612,563,$443.71 ,$475.00 ,$918.71 
Corbin,Corrtech Corrosion Engineering,259,518,514,$375.62 ,$475.00 ,$850.62 
Corbin,D&G Contractors Inc,180,360,374,$260.89 ,$225.00 ,$485.89 
Corbin,DDS Utilities Cortland,270,540,499,$391.28 ,$475.00 ,$866.28 
Corbin,DDS Utilities West Henrietta,387,775,711,$561.61 ,$475.00 ,"$1,036.61 "
Corbin,Dekatherm,325,650,597,$471.03 ,$475.00 ,$946.03 
Corbin,Dte Vantage,296,593,561,$429.57 ,$475.00 ,$904.57 
Corbin,E. Richards Consulting,135,270,292,$195.96 ,$225.00 ,$420.96 
Corbin,E.E. Root,253,506,476,$366.85 ,$475.00 ,$841.85 
Corbin,Elecnor Hawkeye,90,180,199,$130.81 ,$225.00 ,$355.81 
Corbin,Encompass Pipeline,391,783,731,$567.65 ,$475.00 ,"$1,042.65 "
Corbin,Enersite Utility And Site Work Services,305,611,605,$442.92 ,$475.00 ,$917.92 
Corbin,Environmental Construction Inc,108,216,228,$156.70 ,$225.00 ,$381.70 
Corbin,Eversource,251,501,508,$363.28 ,$475.00 ,$838.28 
Corbin,Feeney Brothers,288,575,578,$417.04 ,$475.00 ,$892.04 
Corbin,Ferreira Construction,242,483,485,$350.23 ,$475.00 ,$825.23 
Corbin,Frank Lill & Son,376,753,690,$545.62 ,$475.00 ,"$1,020.62 "
Corbin,Geary Mechanical,169,338,360,$244.85 ,$225.00 ,$469.85 
Corbin,Gianfia Corp,102,205,224,$148.49 ,$225.00 ,$373.49 
Corbin,GPL,253,507,532,$367.45 ,$475.00 ,$842.45 
Corbin,Grid One Solutions,89,178,203,$129.20 ,$225.00 ,$354.20 
Corbin,Grotto Plumbing Inc. (Nga),102,204,220,$147.84 ,$225.00 ,$372.84 
Corbin,Heath Consultants (Nga),78,155,186,$112.46 , $-   ,$112.46 
Corbin,Henkels & Mccoy (Nga),122,245,242,$177.60 ,$225.00 ,$402.60 
Corbin,Holyoke Gas & Electric,219,439,450,$318.15 ,$475.00 ,$793.15 
Corbin,Infrasource (Nga),379,759,724,$550.05 ,$475.00 ,"$1,025.05 "
Corbin,Ironwood Heavy Highway,391,783,722,$567.36 ,$475.00 ,"$1,042.36 "
Corbin,J Mullen & Sons,169,338,326,$244.81 ,$225.00 ,$469.81 
Corbin,J. F. Brennan Companies,246,492,496,$356.40 ,$475.00 ,$831.40 
Corbin,Joe Knows Energy,68,137,137,$98.96 , $-   ,$98.96 
Corbin,John Anderson Construction,397,793,772,$575.19 ,$475.00 ,"$1,050.19 "
Corbin,Js Rae,239,478,476,$346.73 ,$475.00 ,$821.73 
Corbin,Kiely Family Of Companies,29,59,71,$42.45 , $-   ,$42.45 
Corbin,Kudlic Bros.,214,428,437,$310.39 ,$475.00 ,$785.39 
Corbin,Labella Associates Dpc,388,777,713,$562.98 ,$475.00 ,"$1,037.98 "
Corbin,Laydon Industries,150,300,323,$217.36 ,$225.00 ,$442.36 
Corbin,Ledge Creek Development Inc,438,876,806,$635.29 ,$725.00 ,"$1,360.29 "
Corbin,Liberty Underground,392,784,718,$568.30 ,$475.00 ,"$1,043.30 "
Corbin,Liberty Utilities-Ma,268,536,541,$388.90 ,$475.00 ,$863.90 
Corbin,Liberty Utilities-Ny,423,846,845,$613.49 ,$725.00 ,"$1,338.49 "
Corbin,Local 1049,133,266,288,$192.95 ,$225.00 ,$417.95 
Corbin,Local 1298,127,254,279,$184.22 ,$225.00 ,$409.22 
Corbin,Local 15,84,169,183,$122.30 , $-   ,$122.30 
Corbin,Local 158,209,418,393,$302.75 ,$475.00 ,$777.75 
Corbin,Local 17,128,255,258,$184.93 ,$225.00 ,$409.93 
Corbin,Local 60,131,262,279,$190.23 ,$225.00 ,$415.23 
Corbin,Local 731,90,180,209,$130.85 ,$225.00 ,$355.85 
Corbin,Lospano Plumbing And Heating,93,185,202,$134.30 ,$225.00 ,$359.30 
Corbin,Maine Natural Gas (Nga),437,874,834,$633.67 ,$725.00 ,"$1,358.67 "
Corbin,Master Plumbers Council Of The City Of New York (Mpc),93,186,204,$134.77 ,$225.00 ,$359.77 
Corbin,Mears Construction (Nga),155,310,321,$224.39 ,$225.00 ,$449.39 
Corbin,Middleborough Gas & Electric (Nga),291,582,582,$421.61 ,$475.00 ,$896.61 
Corbin,Midway Utility,319,638,629,$462.60 ,$475.00 ,$937.60 
Corbin,Miller Pipeline,397,793,743,$575.10 ,$475.00 ,"$1,050.10 "
Corbin,Mirra Company,312,625,618,$452.79 ,$475.00 ,$927.79 
Corbin,Msr Utility Maintenance (Nga),294,589,582,$426.90 ,$475.00 ,$901.90 
Corbin,Mulcare Pipeline Solutions,87,173,180,$125.73 , $-   ,$125.73 
Corbin,Mulholland Welding & Fabrication,305,610,601,$442.26 ,$475.00 ,$917.26 
Corbin,National Field Service Corporation (Nga),128,255,258,$184.93 ,$225.00 ,$409.93 
Corbin,National Fuel,423,846,812,$613.34 ,$725.00 ,"$1,338.34 "
Corbin,Network Infrastructure,100,201,220,$145.38 ,$225.00 ,$370.38 
Corbin,NEUCO,319,638,629,$462.21 ,$475.00 ,$937.21 
Corbin,New Jersey Natural Gas,8,17,33,$12.14 , $-   ,$12.14 
Corbin,Ng Advantage,338,676,663,$490.22 ,$475.00 ,$965.22 
Corbin,Northeast Gas Association,260,520,519,$376.79 ,$475.00 ,$851.79 
Corbin,Northeast Underground (Nga),312,624,574,$452.06 ,$475.00 ,$927.06 
Corbin,Norwich Public Utilities,205,411,431,$297.85 ,$475.00 ,$772.85 
Corbin,Npl Construction (Nga),171,343,356,$248.63 ,$225.00 ,$473.63 
Corbin,Omark Consultants,255,509,516,$369.06 ,$475.00 ,$844.06 
Corbin,Orange & Rockland Utilities,125,250,252,$181.24 ,$225.00 ,$406.24 
Corbin,Parsons (Nga),67,134,135,$97.45 , $-   ,$97.45 
Corbin,Pcm,84,167,193,$121.21 , $-   ,$121.21 
Corbin,Pioneer Inspection,338,677,664,$490.51 ,$475.00 ,$965.51 
Corbin,Pl-Enerserv,224,449,457,$325.36 ,$475.00 ,$800.36 
Corbin,Powell Controls,295,589,587,$427.18 ,$475.00 ,$902.18 
Corbin,Power And Construction Group Inc.,388,777,721,$563.30 ,$475.00 ,"$1,038.30 "
Corbin,"Precision Pipeline Solutions, LLC (PPS)",124,247,265,$179.15 ,$225.00 ,$404.15 
Corbin,Premier Infrastructure & Energy,133,266,288,$192.95 ,$225.00 ,$417.95 
Corbin,Primoris Distribution Svcs (Nga),345,689,674,$499.77 ,$475.00 ,$974.77 
Corbin,Reconn,127,253,277,$183.51 ,$225.00 ,$408.51 
Corbin,Rev Lng,299,599,571,$434.27 ,$475.00 ,$909.27 
Corbin,Rh White,241,482,483,$349.38 ,$475.00 ,$824.38 
Corbin,Rhode Island Energy,263,526,522,$381.05 ,$475.00 ,$856.05 
Corbin,Riggs Distler & Co.,338,675,656,$489.59 ,$475.00 ,$964.59 
Corbin,Riley Brothers,281,562,575,$407.11 ,$475.00 ,$882.11 
Corbin,Rj Devco,286,573,575,$415.37 ,$475.00 ,$890.37 
Corbin,Rj Forbes Painting Contractor,264,528,535,$382.92 ,$475.00 ,$857.92 
Corbin,Safeway Construction Enterprises,79,158,188,$114.79 , $-   ,$114.79 
Corbin,Sargis Associates,176,353,373,$255.61 ,$225.00 ,$480.61 
Corbin,Seaford Avenue Corp,106,211,237,$153.20 ,$225.00 ,$378.20 
Corbin,Shaun B. Kalba Enterprises,150,300,313,$217.25 ,$225.00 ,$442.25 
Corbin,Southern Cross (NGA),105,210,218,$152.13 ,$225.00 ,$377.13 
Corbin,Storti Quality Services,101,203,219,$147.13 ,$225.00 ,$372.13 
Corbin,Sullivan Trail,288,577,541,$418.21 ,$475.00 ,$893.21 
Corbin,T&K Harrington,246,492,466,$356.97 ,$475.00 ,$831.97 
Corbin,Tectonic Engineering Consultants,128,256,260,$185.38 ,$225.00 ,$410.38 
Corbin,Titanic Underground Contractors Corp. (Nga),136,272,283,$197.24 ,$225.00 ,$422.24 
Corbin,Tri-Mont Engineering,303,605,611,$438.68 ,$475.00 ,$913.68 
Corbin,Tucker Mechanical Inc,182,363,375,$263.38 ,$225.00 ,$488.38 
Corbin,Turner Underground Installations,391,783,723,$567.32 ,$475.00 ,"$1,042.32 "
Corbin,Ulc Technologies,122,243,267,$176.50 ,$225.00 ,$401.50 
Corbin,Unitil,325,649,648,$470.62 ,$475.00 ,$945.62 
Corbin,Usic (Nga),373,746,692,$540.84 ,$475.00 ,"$1,015.84 "
Corbin,Vermont Gas Systems,357,713,730,$517.12 ,$475.00 ,$992.12 
Corbin,Wdf,91,182,203,$132.22 ,$225.00 ,$357.22 
Corbin,Westfield Gas & Electric,224,449,457,$325.36 ,$475.00 ,$800.36 
Corbin,Whispering Pines Development,123,247,264,$178.88 ,$225.00 ,$403.88 
Corbin,Whitewater,241,482,482,$349.34 ,$475.00 ,$824.34 
Corbin,Wsm Construction,179,358,369,$259.24 ,$225.00 ,$484.24 
Corbin,Xpress Natural Gas,281,562,519,$407.74 ,$475.00 ,$882.74 
Corbin,Young Management & Consulting,93,186,204,$134.77 ,$225.00 ,$359.77 
Cowgill,A And G Industrial Services,85,171,184,$123.93 , $-   ,$123.93 
Cowgill,AGI Construction,84,169,174,$122.16 , $-   ,$122.16 
Cowgill,Atmospheric Corrosion Specialists,213,427,424,$309.42 ,$475.00 ,$784.42 
Cowgill,Avangrid Adams Ma,131,263,306,$190.31 ,$225.00 ,$415.31 
Cowgill,Avangrid East Hartford Ct,116,233,227,$168.58 ,$225.00 ,$393.58 
Cowgill,Avangrid Rochester Ny,414,827,747,$599.71 ,$725.00 ,"$1,324.71 "
Cowgill,Avangrid Trumbull,167,335,324,$242.53 ,$225.00 ,$467.53 
Cowgill,Bancker Construction,257,514,519,$372.76 ,$475.00 ,$847.76 
Cowgill,Barber Utilities,105,211,221,$152.72 ,$225.00 ,$377.72 
Cowgill,Bay State Piping Company Inc. (NGA),53,106,117,$76.76 , $-   ,$76.76 
Cowgill,Berkshire Gas,139,278,323,$201.20 ,$225.00 ,$426.20 
Cowgill,Bermex Inc,411,821,745,$595.42 ,$725.00 ,"$1,320.42 "
Cowgill,Bond Civil Utility,18,36,46,$26.04 , $-   ,$26.04 
Cowgill,Burns Construction Co. (Nga),170,340,330,$246.28 ,$225.00 ,$471.28 
Cowgill,Burrows Bros Inc.,394,788,743,$571.42 ,$475.00 ,"$1,046.42 "
Cowgill,C. B. Utility,156,311,301,$225.53 ,$225.00 ,$450.53 
Cowgill,Capstone Energy (Nga),581,1161,1074,$842.02 ,$725.00 ,"$1,567.02 "
Cowgill,Centerline Utility Services,160,319,303,$231.47 ,$225.00 ,$456.47 
Cowgill,Centuri,152,304,295,$220.73 ,$225.00 ,$445.73 
Cowgill,Certa Cote,251,501,514,$363.53 ,$475.00 ,$838.53 
Cowgill,Clarks Back Roads Enterprises (Nga),402,804,743,$583.07 ,$725.00 ,"$1,308.07 "
Cowgill,Collins Plumbing Corp (Nga),211,423,417,$306.38 ,$475.00 ,$781.38 
Cowgill,Composite Technology & Infrastructure,182,364,348,$263.67 ,$225.00 ,$488.67 
Cowgill,Con Edison (Nga),218,437,436,$316.78 ,$475.00 ,$791.78 
Cowgill,Corning Natural Gas,396,792,723,$574.35 ,$475.00 ,"$1,049.35 "
Cowgill,Corrtech Corrosion Engineering,51,103,108,$74.34 , $-   ,$74.34 
Cowgill,D&G Contractors Inc,133,265,262,$192.23 ,$225.00 ,$417.23 
Cowgill,DDS Utilities Cortland,340,680,648,$493.01 ,$475.00 ,$968.01 
Cowgill,DDS Utilities West Henrietta,407,815,739,$590.58 ,$725.00 ,"$1,315.58 "
Cowgill,Dekatherm,301,603,553,$436.91 ,$475.00 ,$911.91 
Cowgill,Dte Vantage,370,741,698,$536.88 ,$475.00 ,"$1,011.88 "
Cowgill,E. Richards Consulting,170,340,330,$246.28 ,$225.00 ,$471.28 
Cowgill,E.E. Root,343,686,637,$497.48 ,$475.00 ,$972.48 
Cowgill,Elecnor Hawkeye,220,439,439,$318.46 ,$475.00 ,$793.46 
Cowgill,Encompass Pipeline,417,834,761,$604.61 ,$725.00 ,"$1,329.61 "
Cowgill,Enersite Utility And Site Work Services,9,18,40,$13.33 , $-   ,$13.33 
Cowgill,Environmental Construction Inc,233,466,466,$338.08 ,$475.00 ,$813.08 
Cowgill,Eversource,54,108,122,$78.48 , $-   ,$78.48 
Cowgill,Feeney Brothers,49,98,117,$71.11 , $-   ,$71.11 
Cowgill,Ferreira Construction,94,187,193,$135.61 ,$225.00 ,$360.61 
Cowgill,Frank Lill & Son,396,793,718,$574.58 ,$475.00 ,"$1,049.58 "
Cowgill,Geary Mechanical,141,282,291,$204.64 ,$225.00 ,$429.64 
Cowgill,Gianfia Corp,208,416,408,$301.88 ,$475.00 ,$776.88 
Cowgill,GPL,79,159,163,$115.26 , $-   ,$115.26 
Cowgill,Grid One Solutions,344,687,683,$498.25 ,$475.00 ,$973.25 
Cowgill,Grotto Plumbing Inc. (Nga),206,413,404,$299.26 ,$475.00 ,$774.26 
