Evaluator,Customer,One-Way Miles,Round-Trip Miles,Drive Time (min), 2026 Cost , Bonus , Total 
Boyd,DDS Utilities Cortland,194.98,389.96,366.4, $282.72 , $225.00 , $507.72 
Boyd,DDS Utilities West Henrietta,312.46,624.92,578.5, $453.07 , $475.00 , $928.07 
Boyd,Dekatherm,235.95,471.91,429, $342.13 , $475.00 , $817.13 
Boyd,Dte Vantage,221.39,442.79,429.1, $321.02 , $475.00 , $796.02 
Boyd,E. Richards Consulting,58.63,117.25,134.7, $85.01 , $-   , $85.01 
Boyd,E.E. Root,178.14,356.28,344.1, $258.30 , $225.00 , $483.30 
Boyd,Elecnor Hawkeye,35.19,70.37,102.1, $51.02 , $-   , $51.02 
Boyd,Encompass Pipeline,316.62,633.25,598.6, $459.11 , $475.00 , $934.11 
Boyd,Enersite Utility And Site Work Services,228.81,457.62,450.1, $331.77 , $475.00 , $806.77 
Boyd,Environmental Construction Inc,6.06,12.12,30.2, $8.79 , $-   , $8.79 
Boyd,Eversource,173.88,347.76,353, $252.13 , $225.00 , $477.13 
Boyd,Feeney Brothers,210.96,421.92,423.2, $305.89 , $475.00 , $780.89 
Boyd,Ferreira Construction,165.02,330.04,328.2, $239.28 , $225.00 , $464.28 
Boyd,Frank Lill & Son,301.43,602.86,557.8, $437.07 , $475.00 , $912.07 
Boyd,Geary Mechanical,85.38,170.75,197.3, $123.79 , $-   , $123.79 
Boyd,Gianfia Corp,21.09,42.19,62.3, $30.59 , $-   , $30.59 
Boyd,GPL,176.89,353.78,374.7, $256.49 , $225.00 , $481.49 
Boyd,Grid One Solutions,141.97,283.93,290.3, $205.85 , $225.00 , $430.85 
Boyd,Grotto Plumbing Inc. (Nga),22.28,44.57,60.6, $32.31 , $-   , $32.31 
Boyd,Heath Consultants (Nga),35.4,70.81,111.5, $51.34 , $-   , $51.34 
Boyd,Henkels & Mccoy (Nga),114.26,228.52,236.6, $165.68 , $225.00 , $390.68 
Boyd,Holyoke Gas & Electric,142.76,285.53,294.7, $207.01 , $225.00 , $432.01 
Boyd,Infrasource (Nga),408.31,816.62,774.9, $592.05 , $725.00 ," $1,317.05 "
Boyd,Ironwood Heavy Highway,316.42,632.84,589.8, $458.81 , $475.00 , $933.81 
Boyd,J Mullen & Sons,79.94,159.88,159, $115.91 , $-   , $115.91 
Boyd,J. F. Brennan Companies,169.27,338.54,339, $245.44 , $225.00 , $470.44 
Boyd,Joe Knows Energy,37.36,74.73,96.8, $54.18 , $-   , $54.18 
Boyd,John Anderson Construction,355.45,710.9,705.8, $515.40 , $475.00 , $990.40 
Boyd,Js Rae,127.59,255.18,299, $185.01 , $225.00 , $410.01 
Boyd,Kiely Family Of Companies,81.57,163.14,181.5, $118.28 , $-   , $118.28 
Boyd,Kudlic Bros.,137.41,274.82,281.9, $199.24 , $225.00 , $424.24 
Boyd,Labella Associates Dpc,313.41,626.81,580.4, $454.44 , $475.00 , $929.44 
Boyd,Laydon Industries,73.38,146.76,166, $106.40 , $-   , $106.40 
Boyd,Ledge Creek Development Inc,363.27,726.54,673.5, $526.74 , $475.00 ," $1,001.74 "
Boyd,Liberty Underground,317.07,634.14,586.3, $459.75 , $475.00 , $934.75 
Boyd,Liberty Utilities-Ma,191.69,383.37,383.6, $277.94 , $225.00 , $502.94 
Boyd,Liberty Utilities-Ny,334.2,668.4,678, $484.59 , $475.00 , $959.59 
Boyd,Local 1049,78.64,157.27,194.3, $114.02 , $-   , $114.02 
Boyd,Local 1298,75.01,150.02,189.7, $108.76 , $-   , $108.76 
Boyd,Local 15,44.56,89.12,136, $64.61 , $-   , $64.61 
Boyd,Local 158,119.9,239.8,226, $173.86 , $225.00 , $398.86 
Boyd,Local 17,33.42,66.85,90.1, $48.47 , $-   , $48.47 
Boyd,Local 60,47.7,95.41,116.3, $69.17 , $-   , $69.17 
Boyd,Local 731,35.22,70.43,111.6, $51.06 , $-   , $51.06 
Boyd,Lospano Plumbing And Heating,29.21,58.42,85, $42.35 , $-   , $42.35 
Boyd,Maine Natural Gas (Nga),360.36,720.73,678.9, $522.53 , $475.00 , $997.53 
Boyd,Master Plumbers Council Of The City Of New York (Mpc),41.24,82.47,115.7, $59.79 , $-   , $59.79 
Boyd,Mears Construction (Nga),194.74,389.47,399.9, $282.37 , $225.00 , $507.37 
Boyd,Middleborough Gas & Electric (Nga),214.24,428.49,424.4, $310.66 , $475.00 , $785.66 
Boyd,Midway Utility,242.38,484.76,474, $351.45 , $475.00 , $826.45 
Boyd,Miller Pipeline,422.86,845.72,776.6, $613.15 , $725.00 ," $1,338.15 "
Boyd,Mirra Company,235.62,471.23,462.8, $341.64 , $475.00 , $816.64 
Boyd,Msr Utility Maintenance (Nga),217.76,435.52,427.2, $315.75 , $475.00 , $790.75 
Boyd,Mulcare Pipeline Solutions,36.55,73.1,95.8, $53.00 , $-   , $53.00 
Boyd,Mulholland Welding & Fabrication,208.77,417.55,442.1, $302.72 , $475.00 , $777.72 
Boyd,National Field Service Corporation (Nga),33.42,66.85,90.1, $48.47 , $-   , $48.47 
Boyd,National Fuel,348.14,696.27,679.4, $504.80 , $475.00 , $979.80 
Boyd,Network Infrastructure,54.53,109.07,148.9, $79.08 , $-   , $79.08 
Boyd,NEUCO,242.11,484.22,474.4, $351.06 , $475.00 , $826.06 
Boyd,New Jersey Natural Gas,95.21,190.41,199.1, $138.05 , $225.00 , $363.05 
Boyd,Ng Advantage,261.43,522.85,507.8, $379.07 , $475.00 , $854.07 
Boyd,Northeast Gas Association,183.2,366.41,364.1, $265.65 , $225.00 , $490.65 
Boyd,Northeast Underground (Nga),236.9,473.8,441.7, $343.51 , $475.00 , $818.51 
Boyd,Norwich Public Utilities,128.89,257.79,273.5, $186.90 , $225.00 , $411.90 
Boyd,Npl Construction (Nga),94.82,189.64,200.8, $137.49 , $225.00 , $362.49 
Boyd,Omark Consultants,177.87,355.74,360.5, $257.91 , $225.00 , $482.91 
Boyd,Orange & Rockland Utilities,33.77,67.55,76.3, $48.97 , $-   , $48.97 
Boyd,Parsons (Nga),66.72,133.44,140.2, $96.74 , $-   , $96.74 
Boyd,Pcm,51.73,103.45,171.5, $75.00 , $-   , $75.00 
Boyd,Pioneer Inspection,261.63,523.25,509.5, $379.36 , $475.00 , $854.36 
Boyd,Pl-Enerserv,147.73,295.47,301.8, $214.22 , $225.00 , $439.22 
Boyd,Powell Controls,217.96,435.92,431.6, $316.04 , $475.00 , $791.04 
Boyd,Power And Construction Group Inc.,313.62,627.24,588.6, $454.75 , $475.00 , $929.75 
Boyd,"Precision Pipeline Solutions, LLC (PPS)",31.83,63.65,87.1, $46.15 , $-   , $46.15 
Boyd,Premier Infrastructure & Energy,78.64,157.27,194.3, $114.02 , $-   , $114.02 
Boyd,Primoris Distribution Svcs (Nga),373.63,747.27,725.3, $541.77 , $475.00 ," $1,016.77 "
Boyd,Reconn,75.19,150.38,190.6, $109.03 , $-   , $109.03 
Boyd,Rev Lng,224.63,449.27,439.1, $325.72 , $475.00 , $800.72 
Boyd,Rh White,164.29,328.59,327.7, $238.23 , $225.00 , $463.23 
Boyd,Rhode Island Energy,186.27,372.53,365.3, $270.08 , $225.00 , $495.08 
Boyd,Riggs Distler & Co.,296.41,592.82,590, $429.79 , $475.00 , $904.79 
Boyd,Riley Brothers,204.24,408.48,417.5, $296.15 , $475.00 , $771.15 
Boyd,Rj Devco,209.94,419.88,417.7, $304.41 , $475.00 , $779.41 
Boyd,Rj Forbes Painting Contractor,187.56,375.12,377.4, $271.96 , $225.00 , $496.96 
Boyd,Safeway Construction Enterprises,36.12,72.23,109.4, $52.37 , $-   , $52.37 
Boyd,Sargis Associates,99.63,199.26,217.7, $144.46 , $225.00 , $369.46 
Boyd,Seaford Avenue Corp,59.93,119.85,166.4, $86.89 , $-   , $86.89 
Boyd,Shaun B. Kalba Enterprises,53.31,106.61,132.2, $77.29 , $-   , $77.29 
Boyd,Southern Cross (NGA),14.01,28.02,44.1, $20.31 , $-   , $20.31 
Boyd,Storti Quality Services,20.03,40.05,58, $29.04 , $-   , $29.04 
Boyd,Sullivan Trail,213.56,427.11,408.6, $309.65 , $475.00 , $784.65 
Boyd,T&K Harrington,165.73,331.46,332.8, $240.31 , $225.00 , $465.31 
Boyd,Tectonic Engineering Consultants,34.11,68.23,93.8, $49.47 , $-   , $49.47 
Boyd,Titanic Underground Contractors Corp. (Nga),47.13,94.26,115.3, $68.34 , $-   , $68.34 
Boyd,Tri-Mont Engineering,226.02,452.04,453.8, $327.73 , $475.00 , $802.73 
Boyd,Tucker Mechanical Inc,98.15,196.31,212, $142.32 , $225.00 , $367.32 
Boyd,Turner Underground Installations,316.39,632.79,590.8, $458.77 , $475.00 , $933.77 
Boyd,Ulc Technologies,67.31,134.62,172.6, $97.60 , $-   , $97.60 
Boyd,Unitil,247.91,495.82,493.3, $359.47 , $475.00 , $834.47 
Boyd,Usic (Nga),298.13,596.26,559.8, $432.29 , $475.00 , $907.29 
Boyd,Vermont Gas Systems,267.74,535.48,562.1, $388.22 , $475.00 , $863.22 
Boyd,Wdf,28.64,57.28,80, $41.53 , $-   , $41.53 
Boyd,Westfield Gas & Electric,147.73,295.46,301.8, $214.21 , $225.00 , $439.21 
Boyd,Whispering Pines Development,30.63,61.25,82.1, $44.41 , $-   , $44.41 
Boyd,Whitewater,164.27,328.54,327.2, $238.19 , $225.00 , $463.19 
Boyd,Wsm Construction,95.29,190.59,206.2, $138.18 , $225.00 , $363.18 
Boyd,Xpress Natural Gas,192.3,384.6,351.3, $278.84 , $225.00 , $503.84 
Boyd,Young Management & Consulting,41.24,82.47,115.7, $59.79 , $-   , $59.79 
Corbin,A And G Industrial Services,302.73,605.46,612, $438.96 , $475.00 , $913.96 
Corbin,AGI Construction,249.65,499.3,519.7, $361.99 , $475.00 , $836.99 
Corbin,Atmospheric Corrosion Specialists,104.92,209.83,217.6, $152.13 , $225.00 , $377.13 
Corbin,Avangrid Adams Ma,252.61,505.22,517.3, $366.28 , $475.00 , $841.28 
Corbin,Avangrid East Hartford Ct,186.07,372.13,382.8, $269.79 , $225.00 , $494.79 
Corbin,Avangrid Rochester Ny,393.62,787.24,718.7, $570.75 , $475.00 ," $1,045.75 "
Corbin,Avangrid Trumbull,134.52,269.04,292.4, $195.05 , $225.00 , $420.05 
Corbin,Bancker Construction,119.76,239.52,259.3, $173.65 , $225.00 , $398.65 
Corbin,Barber Utilities,203.04,406.08,425.1, $294.41 , $475.00 , $769.41 
Corbin,Bay State Piping Company Inc. (NGA),286.46,572.92,574.8, $415.37 , $475.00 , $890.37 
Corbin,Berkshire Gas,239.26,478.52,477.2, $346.93 , $475.00 , $821.93 
Corbin,Bermex Inc,390.66,781.33,716.7, $566.46 , $475.00 ," $1,041.46 "
Corbin,Bond Civil Utility,285.68,571.35,567.5, $414.23 , $475.00 , $889.23 
Corbin,Burns Construction Co. (Nga),135.15,270.29,291.8, $195.96 , $225.00 , $420.96 
Corbin,Burrows Bros Inc.,372.78,745.57,710.6, $540.54 , $475.00 ," $1,015.54 "
Corbin,C. B. Utility,149.87,299.74,322.9, $217.31 , $225.00 , $442.31 
Corbin,Capstone Energy (Nga),417.87,835.73,762.1, $605.90 , $725.00 ," $1,330.90 "
Corbin,Centerline Utility Services,439.08,878.16,838.9, $636.67 , $725.00 ," $1,361.67 "
Corbin,Centuri,149.54,299.08,317.9, $216.83 , $225.00 , $441.83 
Corbin,Certa Cote,122.6,245.19,271.7, $177.76 , $225.00 , $402.76 
Corbin,Clarks Back Roads Enterprises (Nga),312.03,624.06,582.8, $452.44 , $475.00 , $927.44 
Corbin,Collins Plumbing Corp (Nga),90.63,181.26,199.6, $131.41 , $225.00 , $356.41 
Corbin,Composite Technology & Infrastructure,197.7,395.4,383.6, $286.66 , $225.00 , $511.66 
Corbin,Con Edison (Nga),84.96,169.92,188.9, $123.19 , $-   , $123.19 
Corbin,Corning Natural Gas,306.01,612.02,562.7, $443.71 , $475.00 , $918.71 
Corbin,Corrtech Corrosion Engineering,259.05,518.1,514.2, $375.62 , $475.00 , $850.62 
Corbin,D&G Contractors Inc,179.92,359.85,374.3, $260.89 , $225.00 , $485.89 
Corbin,DDS Utilities Cortland,269.84,539.69,498.5, $391.28 , $475.00 , $866.28 
Corbin,DDS Utilities West Henrietta,387.32,774.64,710.6, $561.61 , $475.00 ," $1,036.61 "
Corbin,Dekatherm,324.85,649.7,596.5, $471.03 , $475.00 , $946.03 
Corbin,Dte Vantage,296.25,592.51,561.2, $429.57 , $475.00 , $904.57 
Corbin,E. Richards Consulting,135.15,270.29,291.8, $195.96 , $225.00 , $420.96 
Corbin,E.E. Root,253,506,476.2, $366.85 , $475.00 , $841.85 
Corbin,Elecnor Hawkeye,90.21,180.43,199.4, $130.81 , $225.00 , $355.81 
Corbin,Encompass Pipeline,391.48,782.97,730.7, $567.65 , $475.00 ," $1,042.65 "
Corbin,Enersite Utility And Site Work Services,305.46,610.92,605, $442.92 , $475.00 , $917.92 
Corbin,Environmental Construction Inc,108.07,216.14,227.8, $156.70 , $225.00 , $381.70 
Corbin,Eversource,250.53,501.07,508, $363.28 , $475.00 , $838.28 
Corbin,Feeney Brothers,287.61,575.23,578.1, $417.04 , $475.00 , $892.04 
Corbin,Ferreira Construction,241.54,483.08,485.4, $350.23 , $475.00 , $825.23 
Corbin,Frank Lill & Son,376.29,752.58,689.9, $545.62 , $475.00 ," $1,020.62 "
Corbin,Geary Mechanical,168.86,337.73,359.8, $244.85 , $225.00 , $469.85 
Corbin,Gianfia Corp,102.41,204.81,224.1, $148.49 , $225.00 , $373.49 
Corbin,GPL,253.41,506.83,531.9, $367.45 , $475.00 , $842.45 
Corbin,Grid One Solutions,89.1,178.2,203, $129.20 , $225.00 , $354.20 
Corbin,Grotto Plumbing Inc. (Nga),101.96,203.92,220.4, $147.84 , $225.00 , $372.84 
Corbin,Heath Consultants (Nga),77.56,155.12,186.3, $112.46 , $-   , $112.46 
Corbin,Henkels & Mccoy (Nga),122.49,244.97,242.4, $177.60 , $225.00 , $402.60 
Corbin,Holyoke Gas & Electric,219.42,438.83,449.6, $318.15 , $475.00 , $793.15 
Corbin,Infrasource (Nga),379.35,758.69,723.9, $550.05 , $475.00 ," $1,025.05 "
Corbin,Ironwood Heavy Highway,391.28,782.57,721.9, $567.36 , $475.00 ," $1,042.36 "
Corbin,J Mullen & Sons,168.84,337.67,326.4, $244.81 , $225.00 , $469.81 
Corbin,J. F. Brennan Companies,245.79,491.58,496.1, $356.40 , $475.00 , $831.40 
Corbin,Joe Knows Energy,68.25,136.5,137.4, $98.96 , $-   , $98.96 
Corbin,John Anderson Construction,396.68,793.37,772, $575.19 , $475.00 ," $1,050.19 "
Corbin,Js Rae,239.13,478.25,475.7, $346.73 , $475.00 , $821.73 
Corbin,Kiely Family Of Companies,29.27,58.55,70.8, $42.45 , $-   , $42.45 
Corbin,Kudlic Bros.,214.07,428.13,436.9, $310.39 , $475.00 , $785.39 
Corbin,Labella Associates Dpc,388.27,776.53,712.5, $562.98 , $475.00 ," $1,037.98 "
Corbin,Laydon Industries,149.9,299.8,323.1, $217.36 , $225.00 , $442.36 
Corbin,Ledge Creek Development Inc,438.13,876.26,805.6, $635.29 , $725.00 ," $1,360.29 "
Corbin,Liberty Underground,391.93,783.86,718.4, $568.30 , $475.00 ," $1,043.30 "
Corbin,Liberty Utilities-Ma,268.21,536.42,540.7, $388.90 , $475.00 , $863.90 
Corbin,Liberty Utilities-Ny,423.1,846.19,845.4, $613.49 , $725.00 ," $1,338.49 "
Corbin,Local 1049,133.07,266.14,287.9, $192.95 , $225.00 , $417.95 
Corbin,Local 1298,127.04,254.09,278.8, $184.22 , $225.00 , $409.22 
Corbin,Local 15,84.34,168.69,182.7, $122.30 , $-   , $122.30 
Corbin,Local 158,208.79,417.59,393.4, $302.75 , $475.00 , $777.75 
Corbin,Local 17,127.54,255.08,257.7, $184.93 , $225.00 , $409.93 
Corbin,Local 60,131.19,262.38,278.8, $190.23 , $225.00 , $415.23 
Corbin,Local 731,90.24,180.48,208.9, $130.85 , $225.00 , $355.85 
Corbin,Lospano Plumbing And Heating,92.62,185.24,202.3, $134.30 , $225.00 , $359.30 
Corbin,Maine Natural Gas (Nga),437.02,874.03,833.9, $633.67 , $725.00 ," $1,358.67 "
Corbin,Master Plumbers Council Of The City Of New York (Mpc),92.94,185.89,204.2, $134.77 , $225.00 , $359.77 
Corbin,Mears Construction (Nga),154.75,309.51,321.2, $224.39 , $225.00 , $449.39 
Corbin,Middleborough Gas & Electric (Nga),290.76,581.53,581.6, $421.61 , $475.00 , $896.61 
Corbin,Midway Utility,319.03,638.07,629, $462.60 , $475.00 , $937.60 
Corbin,Miller Pipeline,396.62,793.24,742.9, $575.10 , $475.00 ," $1,050.10 "
Corbin,Mirra Company,312.27,624.54,617.7, $452.79 , $475.00 , $927.79 
Corbin,Msr Utility Maintenance (Nga),294.41,588.83,582.1, $426.90 , $475.00 , $901.90 
Corbin,Mulcare Pipeline Solutions,86.71,173.42,179.6, $125.73 , $-   , $125.73 
Corbin,Mulholland Welding & Fabrication,305.01,610.01,600.7, $442.26 , $475.00 , $917.26 
Corbin,National Field Service Corporation (Nga),127.54,255.08,257.7, $184.93 , $225.00 , $409.93 
Corbin,National Fuel,423,845.99,811.5, $613.34 , $725.00 ," $1,338.34 "
Corbin,Network Infrastructure,100.26,200.52,219.8, $145.38 , $225.00 , $370.38 
Corbin,NEUCO,318.76,637.53,629.3, $462.21 , $475.00 , $937.21 
Corbin,New Jersey Natural Gas,8.37,16.74,33.3, $12.14 , $-   , $12.14 
Corbin,Ng Advantage,338.08,676.16,662.7, $490.22 , $475.00 , $965.22 
Corbin,Northeast Gas Association,259.86,519.71,519.1, $376.79 , $475.00 , $851.79 
Corbin,Northeast Underground (Nga),311.76,623.53,573.8, $452.06 , $475.00 , $927.06 
Corbin,Norwich Public Utilities,205.41,410.83,430.6, $297.85 , $475.00 , $772.85 
Corbin,Npl Construction (Nga),171.47,342.94,355.8, $248.63 , $225.00 , $473.63 
Corbin,Omark Consultants,254.52,509.05,515.5, $369.06 , $475.00 , $844.06 
Corbin,Orange & Rockland Utilities,124.99,249.99,252.4, $181.24 , $225.00 , $406.24 
Corbin,Parsons (Nga),67.21,134.42,134.8, $97.45 , $-   , $97.45 
Corbin,Pcm,83.59,167.18,192.8, $121.21 , $-   , $121.21 
Corbin,Pioneer Inspection,338.28,676.56,664.4, $490.51 , $475.00 , $965.51 
Corbin,Pl-Enerserv,224.39,448.77,456.8, $325.36 , $475.00 , $800.36 
Corbin,Powell Controls,294.61,589.22,586.5, $427.18 , $475.00 , $902.18 
Corbin,Power And Construction Group Inc.,388.48,776.96,720.8, $563.30 , $475.00 ," $1,038.30 "
Corbin,"Precision Pipeline Solutions, LLC (PPS)",123.56,247.11,264.6, $179.15 , $225.00 , $404.15 
Corbin,Premier Infrastructure & Energy,133.07,266.14,287.9, $192.95 , $225.00 , $417.95 
Corbin,Primoris Distribution Svcs (Nga),344.67,689.34,674.2, $499.77 , $475.00 , $974.77 
Corbin,Reconn,126.56,253.12,277.1, $183.51 , $225.00 , $408.51 
Corbin,Rev Lng,299.49,598.99,571.2, $434.27 , $475.00 , $909.27 
Corbin,Rh White,240.95,481.9,482.7, $349.38 , $475.00 , $824.38 
Corbin,Rhode Island Energy,262.79,525.58,522.4, $381.05 , $475.00 , $856.05 
Corbin,Riggs Distler & Co.,337.65,675.29,656.2, $489.59 , $475.00 , $964.59 
Corbin,Riley Brothers,280.76,561.53,574.7, $407.11 , $475.00 , $882.11 
Corbin,Rj Devco,286.46,572.92,574.8, $415.37 , $475.00 , $890.37 
Corbin,Rj Forbes Painting Contractor,264.08,528.16,534.5, $382.92 , $475.00 , $857.92 
Corbin,Safeway Construction Enterprises,79.17,158.33,187.8, $114.79 , $-   , $114.79 
Corbin,Sargis Associates,176.28,352.56,372.6, $255.61 , $225.00 , $480.61 
Corbin,Seaford Avenue Corp,105.65,211.31,237.3, $153.20 , $225.00 , $378.20 
Corbin,Shaun B. Kalba Enterprises,149.83,299.66,312.6, $217.25 , $225.00 , $442.25 
Corbin,Southern Cross (NGA),104.92,209.83,217.6, $152.13 , $225.00 , $377.13 
Corbin,Storti Quality Services,101.47,202.94,219.1, $147.13 , $225.00 , $372.13 
Corbin,Sullivan Trail,288.42,576.84,540.7, $418.21 , $475.00 , $893.21 
Corbin,T&K Harrington,246.18,492.37,466.1, $356.97 , $475.00 , $831.97 
Corbin,Tectonic Engineering Consultants,127.85,255.69,259.8, $185.38 , $225.00 , $410.38 
Corbin,Titanic Underground Contractors Corp. (Nga),136.03,272.05,282.7, $197.24 , $225.00 , $422.24 
Corbin,Tri-Mont Engineering,302.54,605.08,610.9, $438.68 , $475.00 , $913.68 
Corbin,Tucker Mechanical Inc,181.64,363.28,374.5, $263.38 , $225.00 , $488.38 
Corbin,Turner Underground Installations,391.26,782.51,722.9, $567.32 , $475.00 ," $1,042.32 "
Corbin,Ulc Technologies,121.72,243.45,267.1, $176.50 , $225.00 , $401.50 
Corbin,Unitil,324.57,649.13,648.3, $470.62 , $475.00 , $945.62 
Corbin,Usic (Nga),372.99,745.98,691.9, $540.84 , $475.00 ," $1,015.84 "
Corbin,Vermont Gas Systems,356.64,713.27,729.5, $517.12 , $475.00 , $992.12 
Corbin,Wdf,91.19,182.37,203.4, $132.22 , $225.00 , $357.22 
Corbin,Westfield Gas & Electric,224.38,448.77,456.8, $325.36 , $475.00 , $800.36 
Corbin,Whispering Pines Development,123.37,246.73,264, $178.88 , $225.00 , $403.88 
Corbin,Whitewater,240.92,481.85,482.1, $349.34 , $475.00 , $824.34 
Corbin,Wsm Construction,178.78,357.57,368.7, $259.24 , $225.00 , $484.24 
Corbin,Xpress Natural Gas,281.2,562.4,518.8, $407.74 , $475.00 , $882.74 
Corbin,Young Management & Consulting,92.94,185.89,204.2, $134.77 , $225.00 , $359.77 
Cowgill,A And G Industrial Services,85.47,170.94,183.7, $123.93 , $-   , $123.93 
Cowgill,AGI Construction,84.25,168.5,173.6, $122.16 , $-   , $122.16 
Cowgill,Atmospheric Corrosion Specialists,213.39,426.79,423.5, $309.42 , $475.00 , $784.42 
Cowgill,Avangrid Adams Ma,131.25,262.5,305.8, $190.31 , $225.00 , $415.31 
Cowgill,Avangrid East Hartford Ct,116.27,232.53,227.3, $168.58 , $225.00 , $393.58 
Cowgill,Avangrid Rochester Ny,413.59,827.19,746.9, $599.71 , $725.00 ," $1,324.71 "
Cowgill,Avangrid Trumbull,167.26,334.53,323.7, $242.53 , $225.00 , $467.53 
Cowgill,Bancker Construction,257.08,514.15,519, $372.76 , $475.00 , $847.76 
Cowgill,Barber Utilities,105.32,210.65,221.3, $152.72 , $225.00 , $377.72 
Cowgill,Bay State Piping Company Inc. (NGA),52.94,105.88,116.5, $76.76 , $-   , $76.76 
Cowgill,Berkshire Gas,138.76,277.52,323.2, $201.20 , $225.00 , $426.20 
Cowgill,Bermex Inc,410.64,821.27,744.9, $595.42 , $725.00 ," $1,320.42 "
Cowgill,Bond Civil Utility,17.96,35.92,46.4, $26.04 , $-   , $26.04 
Cowgill,Burns Construction Co. (Nga),169.84,339.69,329.8, $246.28 , $225.00 , $471.28 
Cowgill,Burrows Bros Inc.,394.08,788.16,743.2, $571.42 , $475.00 ," $1,046.42 "
Cowgill,C. B. Utility,155.54,311.08,301, $225.53 , $225.00 , $450.53 
Cowgill,Capstone Energy (Nga),580.71,1161.41,1073.7, $842.02 , $725.00 ," $1,567.02 "
Cowgill,Centerline Utility Services,159.63,319.27,302.5, $231.47 , $225.00 , $456.47 
Cowgill,Centuri,152.23,304.46,295, $220.73 , $225.00 , $445.73 
Cowgill,Certa Cote,250.71,501.42,514.3, $363.53 , $475.00 , $838.53 
Cowgill,Clarks Back Roads Enterprises (Nga),402.12,804.24,743.2, $583.07 , $725.00 ," $1,308.07 "
Cowgill,Collins Plumbing Corp (Nga),211.3,422.59,417.2, $306.38 , $475.00 , $781.38 
Cowgill,Composite Technology & Infrastructure,181.84,363.68,347.7, $263.67 , $225.00 , $488.67 
Cowgill,Con Edison (Nga),218.47,436.94,436.3, $316.78 , $475.00 , $791.78 
Cowgill,Corning Natural Gas,396.1,792.2,723, $574.35 , $475.00 ," $1,049.35 "
Cowgill,Corrtech Corrosion Engineering,51.27,102.54,108.1, $74.34 , $-   , $74.34 
Cowgill,D&G Contractors Inc,132.57,265.14,262.4, $192.23 , $225.00 , $417.23 
Cowgill,DDS Utilities Cortland,340.01,680.01,647.6, $493.01 , $475.00 , $968.01 
Cowgill,DDS Utilities West Henrietta,407.29,814.59,738.8, $590.58 , $725.00 ," $1,315.58 "
Cowgill,Dekatherm,301.32,602.63,553.1, $436.91 , $475.00 , $911.91 
Cowgill,Dte Vantage,370.26,740.52,697.6, $536.88 , $475.00 ," $1,011.88 "
Cowgill,E. Richards Consulting,169.84,339.69,329.8, $246.28 , $225.00 , $471.28 
Cowgill,E.E. Root,343.09,686.18,636.5, $497.48 , $475.00 , $972.48 
